Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Product ID;Sales;Quantity;Discount;Profit
US-2017-127292;19/01/2017;1/23/2017;Standard Class;RM-19375;OFF-EN-10001509;R$ 2,04;1;0%;0.9588
CA-2015-163734;19/06/2015;6/24/2015;Standard Class;KM-16375;OFF-ST-10003692;R$ 228,92;5;20%;R$ 143.075,00
CA-2017-162474;13/03/2017;3/16/2017;First Class;FH-14275;TEC-PH-10004700;R$ 7.992,00;1;20%;R$ 25.974,00
CA-2015-130848;25/10/2015;10/25/2015;Same Day;DG-13300;FUR-CH-10000422;R$ 582.336,00;8;20%;-R$ 291.168,00
CA-2014-125997;20/09/2014;9/23/2014;First Class;MW-18220;TEC-PH-10003484;R$ 629,95;5;0%;R$ 1.574.875,00
CA-2014-125997;20/09/2014;9/23/2014;First Class;MW-18220;FUR-CH-10001394;R$ 631.782,00;2;10%;R$ 140.396,00
CA-2014-125997;20/09/2014;9/23/2014;First Class;MW-18220;FUR-BO-10002213;R$ 801.568,00;2;20%;-R$ 100.196,00
CA-2014-125997;20/09/2014;9/23/2014;First Class;MW-18220;OFF-LA-10002762;R$ 75,18;6;0%;R$ 353.346,00
CA-2014-125997;20/09/2014;9/23/2014;First Class;MW-18220;OFF-AP-10003842;R$ 30,98;1;0%;R$ 80.548,00
CA-2014-125997;20/09/2014;9/23/2014;First Class;MW-18220;TEC-PH-10003072;R$ 1.349,91;9;0%;R$ 6.614.559,00
CA-2016-103128;11/11/2016;11/15/2016;Standard Class;SC-20845;OFF-AR-10003394;R$ 14.112,00;6;20%;R$ 12.348,00
CA-2015-167696;16/09/2015;9/21/2015;Standard Class;BD-11500;OFF-EN-10001539;R$ 31,12;4;0%;R$ 146.264,00
CA-2014-159814;24/06/2014;6/28/2014;Standard Class;LP-17080;FUR-FU-10001731;R$ 4.272,00;2;20%;0.9612
CA-2016-105459;12/08/2016;8/17/2016;Second Class;NP-18700;FUR-TA-10001095;R$ 209.148,00;2;40%;-R$ 662.302,00
CA-2016-105459;12/08/2016;8/17/2016;Second Class;NP-18700;OFF-ST-10000078;R$ 1.591,02;6;0%;R$ 2.863.836,00
CA-2017-141663;13/04/2017;4/17/2017;Standard Class;DP-13105;OFF-FA-10004076;R$ 7,92;5;20%;R$ 1.683,00
CA-2014-152618;14/03/2014;3/17/2014;First Class;RB-19465;TEC-MA-10003626;R$ 574,91;2;30%;R$ 156.047,00
CA-2014-152618;14/03/2014;3/17/2014;First Class;RB-19465;OFF-PA-10001215;R$ 8.448,00;2;20%;2.64
CA-2017-162789;22/09/2017;9/24/2017;Second Class;LC-17140;TEC-AC-10002842;R$ 1.071,00;9;0%;171.36
CA-2017-162789;22/09/2017;9/24/2017;Second Class;LC-17140;FUR-FU-10004864;R$ 12,07;1;0%;R$ 39.831,00
US-2017-110149;10/12/2017;12/13/2017;First Class;WB-21850;OFF-BI-10000014;R$ 3.273,00;1;70%;-R$ 25.093,00
US-2017-110149;10/12/2017;12/13/2017;First Class;WB-21850;FUR-FU-10001475;R$ 87,92;5;20%;R$ 15.386,00
CA-2016-108959;10/03/2016;3/14/2016;Second Class;MH-17785;OFF-ST-10001272;R$ 104.696,00;1;20%;R$ 65.435,00
CA-2015-164777;27/01/2015;1/29/2015;First Class;SC-20305;FUR-CH-10002024;R$ 2.803,92;5;20%;0.0
CA-2016-132017;26/09/2016;9/27/2016;First Class;MH-17620;OFF-BI-10004001;R$ 6.816,00;2;80%;-R$ 115.872,00
CA-2015-127824;18/10/2015;10/22/2015;Standard Class;JC-15775;TEC-PH-10004094;R$ 249.584,00;2;20%;R$ 15.599,00
CA-2015-127824;18/10/2015;10/22/2015;Standard Class;JC-15775;OFF-PA-10001184;R$ 17,94;3;0%;R$ 87.906,00
CA-2015-127824;18/10/2015;10/22/2015;Standard Class;JC-15775;FUR-FU-10002505;R$ 10,11;3;0%;R$ 32.352,00
CA-2014-148285;27/10/2014;11/01/2014;Standard Class;RD-19810;OFF-PA-10001166;R$ 10.368,00;2;20%;R$ 36.288,00
CA-2014-148285;27/10/2014;11/01/2014;Standard Class;RD-19810;OFF-PA-10000349;R$ 11.952,00;3;20%;R$ 40.338,00
CA-2017-152926;02/10/2017;10/04/2017;Second Class;SC-20695;OFF-AP-10004708;R$ 15.224,00;2;80%;-R$ 388.212,00
CA-2017-152926;02/10/2017;10/04/2017;Second Class;SC-20695;OFF-AP-10001947;R$ 21.984,00;6;80%;-R$ 560.592,00
CA-2014-145254;23/07/2014;7/27/2014;Standard Class;NC-18535;TEC-PH-10000441;R$ 604.752,00;6;20%;R$ 604.752,00
CA-2014-145254;23/07/2014;7/27/2014;Standard Class;NC-18535;OFF-SU-10004664;R$ 40,70;5;0%;R$ 11.803,00
CA-2014-145254;23/07/2014;7/27/2014;Standard Class;NC-18535;TEC-PH-10004531;R$ 302.376,00;3;20%;R$ 37.797,00
CA-2014-145254;23/07/2014;7/27/2014;Standard Class;NC-18535;TEC-AC-10002167;R$ 45,00;3;0%;4.95
CA-2014-116246;12/09/2014;9/17/2014;Second Class;LW-17215;FUR-CH-10002024;R$ 3.785.292,00;6;10%;R$ 420.588,00
CA-2016-160479;15/09/2016;9/20/2016;Standard Class;AH-10585;OFF-AR-10002445;R$ 35,40;5;0%;R$ 13.452,00
CA-2014-167486;27/11/2014;12/01/2014;Standard Class;JO-15145;FUR-FU-10003268;R$ 199,90;5;0%;39.98
CA-2014-152100;11/05/2014;5/16/2014;Standard Class;VW-21775;FUR-CH-10000015;R$ 1.212,96;8;30%;-R$ 69.312,00
CA-2015-166219;28/08/2015;09/01/2015;Standard Class;BP-11185;TEC-PH-10004165;R$ 1.099,96;5;20%;R$ 82.497,00
CA-2015-166219;28/08/2015;09/01/2015;Standard Class;BP-11185;FUR-TA-10004607;R$ 103.481,00;1;30%;-R$ 162.613,00
CA-2015-111864;19/06/2015;6/19/2015;Same Day;PP-18955;OFF-LA-10004677;R$ 5.904,00;2;20%;R$ 19.926,00
CA-2015-119627;17/08/2015;8/23/2015;Standard Class;SC-20725;TEC-AC-10002217;R$ 30,08;2;20%;-R$ 5.264,00
CA-2015-119627;17/08/2015;8/23/2015;Standard Class;SC-20725;OFF-PA-10001937;R$ 36.288,00;7;20%;R$ 127.008,00
CA-2015-119627;17/08/2015;8/23/2015;Standard Class;SC-20725;OFF-AR-10000203;R$ 10.272,00;3;20%;R$ 11.556,00
CA-2015-119627;17/08/2015;8/23/2015;Standard Class;SC-20725;TEC-AC-10001142;R$ 252,80;4;20%;-31.6
CA-2015-160787;25/09/2015;9/25/2015;Same Day;BM-11785;OFF-BI-10003712;R$ 2.946,00;2;70%;-R$ 20.622,00
CA-2017-107853;26/05/2017;5/31/2017;Standard Class;CD-11920;OFF-PA-10000520;R$ 12,96;2;0%;R$ 62.208,00
CA-2017-126144;31/07/2017;08/05/2017;Standard Class;GM-14680;TEC-PH-10001079;R$ 285.576,00;4;40%;-R$ 571.152,00
US-2014-154655;12/10/2014;10/17/2014;Standard Class;BP-11050;OFF-SU-10000898;R$ 22,24;2;20%;R$ 2.502,00
CA-2014-100391;25/05/2014;5/29/2014;Standard Class;BW-11065;OFF-PA-10001471;R$ 14,62;2;0%;R$ 67.252,00
CA-2014-165477;29/12/2014;12/31/2014;Second Class;RE-19405;OFF-AP-10003281;R$ 48,36;5;20%;R$ 6.045,00
CA-2017-165904;07/04/2017;04/11/2017;Standard Class;HR-14770;OFF-AR-10003156;R$ 16.256,00;2;20%;R$ 12.192,00
CA-2017-165904;07/04/2017;04/11/2017;Standard Class;HR-14770;TEC-PH-10000576;R$ 219.184,00;2;20%;R$ 191.786,00
CA-2015-104052;01/03/2015;03/02/2015;First Class;TP-21565;TEC-PH-10003215;R$ 95,84;4;20%;R$ 34.742,00
CA-2015-168277;29/05/2015;06/03/2015;Standard Class;KB-16315;OFF-LA-10004484;R$ 12,39;3;0%;R$ 56.994,00
CA-2016-158617;22/09/2016;9/28/2016;Standard Class;AC-10660;OFF-PA-10002245;R$ 35,88;6;0%;R$ 16.146,00
CA-2017-136882;27/05/2017;06/03/2017;Standard Class;DN-13690;FUR-FU-10003664;R$ 477,30;5;0%;R$ 138.417,00
US-2016-148957;17/09/2016;9/23/2016;Standard Class;CC-12430;OFF-LA-10002195;R$ 12,32;4;0%;R$ 59.136,00
CA-2014-140032;08/09/2014;9/13/2014;Standard Class;TS-21340;OFF-BI-10000822;R$ 8.608,00;2;20%;R$ 30.128,00
CA-2017-145506;03/06/2017;06/07/2017;Standard Class;MO-17800;OFF-ST-10004963;R$ 136,26;9;0%;R$ 54.504,00
CA-2015-129546;28/09/2015;10/05/2015;Standard Class;RP-19855;OFF-AP-10002495;R$ 186,15;3;0%;R$ 55.845,00
CA-2015-129546;28/09/2015;10/05/2015;Standard Class;RP-19855;OFF-BI-10004001;R$ 81.792,00;6;20%;R$ 265.824,00
CA-2015-129546;28/09/2015;10/05/2015;Standard Class;RP-19855;OFF-SU-10004884;R$ 47,19;3;0%;R$ 136.851,00
CA-2015-129546;28/09/2015;10/05/2015;Standard Class;RP-19855;TEC-PH-10003555;R$ 36.784,00;2;20%;-R$ 82.764,00
CA-2016-140977;16/06/2016;6/19/2016;Second Class;JL-15175;TEC-MA-10003493;R$ 91.475,00;1;50%;-R$ 18.295,00
CA-2017-151855;27/05/2017;06/03/2017;Standard Class;BW-11110;TEC-AC-10002380;R$ 27.192,00;3;20%;0.3399
CA-2017-151855;27/05/2017;06/03/2017;Standard Class;BW-11110;OFF-BI-10004209;R$ 12,06;5;70%;-10.05
CA-2014-138240;09/10/2014;10/14/2014;Standard Class;SJ-20500;OFF-AR-10002135;R$ 144,60;3;0%;R$ 41.934,00
CA-2014-138240;09/10/2014;10/14/2014;Standard Class;SJ-20500;TEC-PH-10002583;R$ 15.992,00;1;20%;-R$ 29.985,00
CA-2014-101833;17/11/2014;11/22/2014;Second Class;FG-14260;OFF-PA-10003591;R$ 34,44;3;0%;17.22
CA-2014-100867;19/10/2014;10/24/2014;Standard Class;EH-14125;TEC-PH-10004922;R$ 321.552,00;6;20%;R$ 20.097,00
US-2017-109610;25/11/2017;11/30/2017;Second Class;BS-11590;FUR-CH-10001854;R$ 701,96;2;0%;R$ 1.684.704,00
CA-2014-156545;27/02/2014;03/03/2014;First Class;JS-16030;OFF-AR-10003560;R$ 19.456,00;4;20%;R$ 34.048,00
CA-2014-109127;21/12/2014;12/25/2014;Standard Class;JC-15775;OFF-LA-10004409;R$ 17,28;6;0%;R$ 79.488,00
CA-2016-126858;19/11/2016;11/23/2016;Standard Class;JM-15265;FUR-FU-10000448;R$ 31,96;2;0%;R$ 1.598,00
CA-2017-102925;05/11/2017;11/10/2017;Second Class;CD-12280;OFF-BI-10002735;R$ 164.688,00;6;20%;R$ 555.822,00
CA-2017-102925;05/11/2017;11/10/2017;Second Class;CD-12280;FUR-TA-10003469;R$ 166,50;2;40%;-66.6
CA-2017-102925;05/11/2017;11/10/2017;Second Class;CD-12280;OFF-PA-10001870;R$ 12,96;2;0%;R$ 62.208,00
CA-2017-102925;05/11/2017;11/10/2017;Second Class;CD-12280;OFF-PA-10004071;R$ 110,96;2;0%;R$ 532.608,00
CA-2017-102925;05/11/2017;11/10/2017;Second Class;CD-12280;TEC-PH-10001448;R$ 99,98;2;0%;R$ 39.992,00
CA-2017-102925;05/11/2017;11/10/2017;Second Class;CD-12280;OFF-BI-10002706;R$ 11.424,00;1;20%;R$ 37.128,00
CA-2017-102925;05/11/2017;11/10/2017;Second Class;CD-12280;FUR-CH-10004875;R$ 128.124,00;2;10%;R$ 242.012,00
CA-2017-102925;05/11/2017;11/10/2017;Second Class;CD-12280;FUR-FU-10004245;R$ 101,40;5;0%;R$ 38.532,00
CA-2015-100818;31/05/2015;06/05/2015;Second Class;JM-15265;OFF-LA-10000443;R$ 5.904,00;2;20%;R$ 19.926,00
CA-2015-100818;31/05/2015;06/05/2015;Second Class;JM-15265;OFF-PA-10001125;R$ 173.488,00;7;20%;R$ 54.215,00
CA-2015-100818;31/05/2015;06/05/2015;Second Class;JM-15265;FUR-FU-10002703;R$ 51,56;2;60%;-R$ 61.872,00
CA-2015-100818;31/05/2015;06/05/2015;Second Class;JM-15265;OFF-BI-10004364;R$ 3.564,00;3;80%;-R$ 6.237,00
CA-2014-126193;07/09/2014;9/14/2014;Standard Class;SS-20410;OFF-FA-10000936;R$ 13,16;5;20%;R$ 41.125,00
CA-2014-126193;07/09/2014;9/14/2014;Standard Class;SS-20410;OFF-BI-10001249;R$ 3.828,00;3;80%;-R$ 65.076,00
CA-2014-126193;07/09/2014;9/14/2014;Standard Class;SS-20410;OFF-BI-10004632;R$ 304,99;5;80%;-R$ 5.337.325,00
CA-2017-150504;06/11/2017;11/12/2017;Standard Class;HG-14845;OFF-ST-10000615;R$ 18,16;2;20%;R$ 1.816,00
CA-2015-158351;20/06/2015;6/24/2015;Second Class;BC-11125;TEC-AC-10001838;R$ 319.984,00;2;20%;R$ 919.954,00
CA-2014-122679;22/07/2014;7/28/2014;Standard Class;AB-10255;OFF-AR-10004757;R$ 19,68;6;0%;R$ 64.944,00
CA-2016-164770;02/12/2016;12/04/2016;Second Class;MY-18295;FUR-BO-10003893;R$ 781.864,00;10;32%;-R$ 137.976,00
CA-2016-164770;02/12/2016;12/04/2016;Second Class;MY-18295;OFF-PA-10003893;R$ 30.816,00;9;20%;9.63
CA-2017-130505;12/10/2017;10/12/2017;Same Day;NF-18385;FUR-TA-10001932;R$ 673.344,00;3;30%;-R$ 769.536,00
US-2017-125213;11/12/2017;12/13/2017;First Class;NB-18655;OFF-FA-10001561;R$ 6,54;3;0%;R$ 21.582,00
CA-2015-156566;01/10/2015;10/04/2015;First Class;EM-13960;TEC-PH-10001817;R$ 572,80;2;20%;50.12
US-2016-102232;05/08/2016;08/11/2016;Standard Class;MF-17665;OFF-AR-10000538;R$ 197,05;7;0%;R$ 59.115,00
CA-2017-111738;03/01/2017;01/07/2017;Standard Class;CM-12385;OFF-BI-10004584;R$ 2.022.272,00;8;20%;R$ 6.825.168,00
CA-2017-111738;03/01/2017;01/07/2017;Standard Class;CM-12385;OFF-AR-10000817;R$ 9,12;3;0%;R$ 31.008,00
CA-2017-163188;07/11/2017;11/07/2017;Same Day;EC-14050;OFF-BI-10000756;R$ 38,16;9;0%;19.08
CA-2016-105207;03/01/2016;01/08/2016;Standard Class;BO-11350;FUR-TA-10000617;R$ 1.592,85;7;0%;R$ 350.427,00
CA-2016-105207;03/01/2016;01/08/2016;Standard Class;BO-11350;OFF-BI-10004364;R$ 11,88;2;0%;R$ 5.346,00
US-2016-123610;12/05/2016;5/16/2016;Standard Class;VM-21835;TEC-AC-10004518;R$ 120,00;6;0%;46.8
US-2016-123610;12/05/2016;5/16/2016;Standard Class;VM-21835;OFF-AP-10002222;R$ 8,67;1;0%;R$ 23.409,00
CA-2017-118213;05/11/2017;11/07/2017;First Class;AB-10060;OFF-PA-10002615;R$ 4,41;1;0%;R$ 20.286,00
CA-2017-118213;05/11/2017;11/07/2017;First Class;AB-10060;OFF-PA-10000565;R$ 167,94;3;0%;R$ 822.906,00
CA-2017-118213;05/11/2017;11/07/2017;First Class;AB-10060;OFF-PA-10003673;R$ 67,80;10;0%;R$ 31.188,00
CA-2016-149237;26/05/2016;5/30/2016;Standard Class;CM-12235;FUR-FU-10002088;R$ 26,94;3;0%;R$ 113.148,00
US-2015-158589;20/11/2015;11/24/2015;Standard Class;KW-16570;FUR-FU-10001546;R$ 32,04;3;0%;8.01
CA-2016-101329;22/04/2016;4/29/2016;Standard Class;MM-17920;OFF-AR-10000614;R$ 32,13;9;0%;R$ 83.538,00
CA-2016-101329;22/04/2016;4/29/2016;Standard Class;MM-17920;OFF-AR-10003190;R$ 2,88;1;0%;0.8064
CA-2016-113607;14/10/2016;10/18/2016;Standard Class;PW-19030;TEC-PH-10004094;R$ 1.091,93;7;0%;R$ 2.729.825,00
CA-2016-113607;14/10/2016;10/18/2016;Standard Class;PW-19030;OFF-PA-10001970;R$ 111,96;2;0%;R$ 548.604,00
CA-2014-149104;05/04/2014;04/07/2014;Second Class;RD-19900;OFF-AR-10002952;R$ 26,70;2;0%;R$ 7.476,00
CA-2014-149104;05/04/2014;04/07/2014;Second Class;RD-19900;OFF-BI-10004209;R$ 40,20;5;0%;18.09
CA-2014-149104;05/04/2014;04/07/2014;Second Class;RD-19900;OFF-AR-10004685;R$ 13,89;3;0%;R$ 45.837,00
CA-2014-149104;05/04/2014;04/07/2014;Second Class;RD-19900;OFF-ST-10000991;R$ 689,82;6;0%;R$ 206.946,00
CA-2016-105263;06/08/2016;08/11/2016;Standard Class;LM-17065;OFF-AR-10002399;R$ 38,34;9;0%;R$ 157.194,00
CA-2014-130575;14/12/2014;12/16/2014;First Class;CS-11845;OFF-BI-10002353;R$ 9.264,00;3;80%;-R$ 13.896,00
CA-2017-142461;30/05/2017;06/03/2017;Second Class;KT-16480;FUR-BO-10001811;R$ 2.046.664,00;1;32%;-R$ 60.196,00
CA-2016-125220;14/10/2016;10/19/2016;Standard Class;BE-11410;TEC-AC-10003033;R$ 1.649,75;5;0%;R$ 5.444.175,00
CA-2014-100293;14/03/2014;3/18/2014;Standard Class;NF-18475;OFF-PA-10000176;R$ 91.056,00;6;20%;R$ 318.696,00
CA-2014-154165;17/02/2014;2/24/2014;Standard Class;DL-13315;OFF-AR-10003631;R$ 54.208,00;14;20%;R$ 88.088,00
CA-2015-123939;24/08/2015;8/26/2015;Second Class;MS-17710;TEC-PH-10000923;R$ 26.982,00;3;40%;R$ 40.473,00
CA-2015-123939;24/08/2015;8/26/2015;Second Class;MS-17710;OFF-LA-10003190;R$ 6.912,00;3;20%;R$ 25.056,00
CA-2015-123939;24/08/2015;8/26/2015;Second Class;MS-17710;OFF-ST-10003208;R$ 435.504,00;3;20%;R$ 489.942,00
US-2017-104451;08/05/2017;05/12/2017;Second Class;MM-18055;OFF-AP-10000692;R$ 81,08;4;0%;R$ 227.024,00
CA-2016-101189;04/02/2016;02/09/2016;Standard Class;JB-15400;OFF-ST-10004180;R$ 93,02;2;0%;R$ 37.208,00
CA-2014-169446;19/12/2014;12/25/2014;Standard Class;SG-20605;TEC-PH-10002817;R$ 323.976,00;3;20%;R$ 364.473,00
CA-2014-169446;19/12/2014;12/25/2014;Standard Class;SG-20605;OFF-PA-10000295;R$ 15.552,00;3;20%;R$ 54.432,00
CA-2014-169446;19/12/2014;12/25/2014;Standard Class;SG-20605;OFF-ST-10000419;R$ 32.592,00;3;20%;-R$ 77.406,00
CA-2017-156958;05/12/2017;12/06/2017;First Class;PB-18805;OFF-BI-10001524;R$ 83,92;5;20%;R$ 29.372,00
CA-2017-156958;05/12/2017;12/06/2017;First Class;PB-18805;FUR-FU-10003268;R$ 199,90;5;0%;39.98
CA-2017-156958;05/12/2017;12/06/2017;First Class;PB-18805;TEC-PH-10000148;R$ 31.176,00;3;20%;-R$ 70.146,00
CA-2017-156958;05/12/2017;12/06/2017;First Class;PB-18805;OFF-BI-10001543;R$ 172.752,00;6;20%;R$ 604.632,00
CA-2017-156958;05/12/2017;12/06/2017;First Class;PB-18805;OFF-BI-10002071;R$ 9.296,00;2;20%;R$ 30.212,00
CA-2017-101637;24/03/2017;3/25/2017;Same Day;AC-10615;OFF-ST-10002352;R$ 12.768,00;2;20%;0.9576
CA-2017-111759;08/07/2017;07/12/2017;Standard Class;MR-17545;OFF-PA-10003127;R$ 52,76;2;0%;R$ 242.696,00
CA-2017-102729;26/10/2017;10/31/2017;Standard Class;BF-11215;OFF-ST-10000464;R$ 55.616,00;2;20%;R$ 55.616,00
CA-2016-116596;27/10/2016;10/31/2016;Standard Class;BW-11200;FUR-CH-10000553;R$ 427.644,00;14;10%;R$ 807.772,00
CA-2016-116596;27/10/2016;10/31/2016;Standard Class;BW-11200;OFF-FA-10000134;R$ 40,67;7;0%;R$ 126.077,00
CA-2016-116596;27/10/2016;10/31/2016;Standard Class;BW-11200;OFF-ST-10000636;R$ 33,48;2;0%;R$ 13.392,00
CA-2016-116596;27/10/2016;10/31/2016;Standard Class;BW-11200;OFF-BI-10002949;R$ 9.728,00;2;20%;R$ 32.832,00
CA-2017-124191;12/06/2017;6/14/2017;Second Class;TS-21610;FUR-FU-10002364;R$ 8.856,00;3;60%;-R$ 68.634,00
CA-2016-148747;25/09/2016;9/27/2016;First Class;AS-10045;FUR-BO-10002613;R$ 477.666,00;2;15%;R$ 84.294,00
US-2017-169488;07/09/2017;09/09/2017;First Class;AA-10375;OFF-PA-10002659;R$ 16,90;5;0%;R$ 7.774,00
US-2017-169488;07/09/2017;09/09/2017;First Class;AA-10375;OFF-PA-10000157;R$ 39,96;2;0%;R$ 187.812,00
CA-2015-135727;11/05/2015;5/16/2015;Second Class;PS-18970;FUR-CH-10004540;R$ 191.968,00;7;20%;R$ 167.972,00
CA-2015-135251;06/08/2015;08/10/2015;Standard Class;RP-19270;OFF-LA-10004544;R$ 35,52;3;20%;13.32
CA-2015-135251;06/08/2015;08/10/2015;Standard Class;RP-19270;OFF-BI-10001097;R$ 6,23;5;80%;-R$ 96.565,00
CA-2015-135251;06/08/2015;08/10/2015;Standard Class;RP-19270;OFF-PA-10003302;R$ 56.704,00;2;20%;R$ 191.376,00
CA-2015-135251;06/08/2015;08/10/2015;Standard Class;RP-19270;FUR-BO-10003965;R$ 3.691.992,00;3;32%;-R$ 1.140.174,00
CA-2014-166590;29/10/2014;11/02/2014;Standard Class;NC-18625;TEC-AC-10003433;R$ 1,98;2;0%;0.891
CA-2014-166590;29/10/2014;11/02/2014;Standard Class;NC-18625;OFF-PA-10000482;R$ 75,88;2;0%;R$ 356.636,00
CA-2016-131744;18/06/2016;6/20/2016;Second Class;SC-20770;OFF-PA-10004610;R$ 6.848,00;2;20%;2.14
CA-2016-131744;18/06/2016;6/20/2016;Second Class;SC-20770;OFF-BI-10003910;R$ 4.626,00;2;70%;-R$ 3.855,00
CA-2016-131744;18/06/2016;6/20/2016;Second Class;SC-20770;OFF-AP-10001394;R$ 453,60;3;20%;90.72
CA-2015-160864;03/05/2015;05/06/2015;First Class;NF-18595;OFF-BI-10004654;R$ 13.848,00;3;20%;R$ 5.193,00
CA-2015-147690;10/11/2015;11/14/2015;Standard Class;SC-20020;OFF-ST-10001526;R$ 577.584,00;6;20%;R$ 433.188,00
CA-2015-163923;30/05/2015;06/03/2015;Standard Class;BD-11560;TEC-AC-10000358;R$ 151,96;4;0%;R$ 364.704,00
CA-2016-125724;22/09/2016;9/27/2016;Standard Class;SM-20950;FUR-FU-10000246;R$ 68.432,00;7;20%;R$ 8.554,00
CA-2015-111612;28/11/2015;12/02/2015;Standard Class;EB-14110;FUR-FU-10003799;R$ 71,12;5;20%;R$ 9.779,00
CA-2015-111612;28/11/2015;12/02/2015;Standard Class;EB-14110;OFF-FA-10003021;R$ 3.008,00;2;20%;0.564
CA-2015-156853;03/12/2015;12/05/2015;Second Class;HP-14815;OFF-PA-10003656;R$ 184,66;7;0%;R$ 849.436,00
CA-2014-103086;17/10/2014;10/19/2014;Second Class;EB-14170;FUR-FU-10004586;R$ 5.312,00;2;60%;-R$ 15.936,00
CA-2016-129280;03/05/2016;05/05/2016;First Class;SM-20905;TEC-AC-10003832;R$ 132,52;5;20%;R$ 347.865,00
CA-2016-129280;03/05/2016;05/05/2016;First Class;SM-20905;OFF-ST-10002554;R$ 195,64;5;20%;-R$ 44.019,00
CA-2016-129280;03/05/2016;05/05/2016;First Class;SM-20905;FUR-FU-10001876;R$ 51.968,00;2;20%;R$ 103.936,00
CA-2016-129280;03/05/2016;05/05/2016;First Class;SM-20905;TEC-AC-10002637;R$ 431.976,00;3;20%;-R$ 755.958,00
CA-2016-129280;03/05/2016;05/05/2016;First Class;SM-20905;TEC-MA-10003589;R$ 224.937,00;3;70%;-R$ 1.649.538,00
CA-2016-129280;03/05/2016;05/05/2016;First Class;SM-20905;OFF-LA-10000081;R$ 6,00;2;20%;2.1
CA-2015-161242;01/06/2015;06/08/2015;Standard Class;CG-12040;OFF-PA-10001838;R$ 11,76;2;0%;R$ 57.624,00
CA-2014-130428;31/03/2014;3/31/2014;Same Day;TG-21640;FUR-CH-10002965;R$ 1.125.488,00;7;20%;R$ 984.802,00
CA-2014-130428;31/03/2014;3/31/2014;Same Day;TG-21640;OFF-BI-10001636;R$ 12.645,00;5;70%;-R$ 10.116,00
CA-2014-130428;31/03/2014;3/31/2014;Same Day;TG-21640;OFF-AR-10004027;R$ 4.032,00;2;20%;R$ 10.584,00
CA-2017-104388;05/07/2017;07/07/2017;First Class;DK-12835;TEC-PH-10002293;R$ 79,96;4;0%;R$ 223.888,00
CA-2015-113131;24/09/2015;9/24/2015;Same Day;MB-17305;OFF-BI-10003196;R$ 6.732,00;6;70%;-R$ 4.488,00
CA-2015-113131;24/09/2015;9/24/2015;Same Day;MB-17305;OFF-ST-10001172;R$ 33.568,00;2;20%;R$ 16.784,00
CA-2015-113131;24/09/2015;9/24/2015;Same Day;MB-17305;OFF-EN-10003068;R$ 15,84;2;20%;R$ 5.544,00
CA-2015-113131;24/09/2015;9/24/2015;Same Day;MB-17305;OFF-LA-10003510;R$ 24.424,00;1;20%;R$ 79.378,00
CA-2015-113131;24/09/2015;9/24/2015;Same Day;MB-17305;OFF-AR-10003504;R$ 17,12;5;20%;R$ 1.926,00
CA-2015-148495;13/08/2015;8/13/2015;Same Day;SF-20065;FUR-FU-10001889;R$ 31,56;3;0%;R$ 104.148,00
CA-2015-143147;26/05/2015;5/28/2015;Second Class;PS-18760;FUR-CH-10000863;R$ 105.686,00;1;30%;-R$ 286.862,00
CA-2015-143147;26/05/2015;5/28/2015;Second Class;PS-18760;TEC-MA-10004679;R$ 399,54;2;40%;-R$ 79.908,00
CA-2015-143147;26/05/2015;5/28/2015;Second Class;PS-18760;FUR-CH-10004754;R$ 104,93;5;30%;-R$ 4.497,00
CA-2017-152975;14/09/2017;9/16/2017;First Class;RB-19705;TEC-PH-10004586;R$ 1.079,85;3;0%;R$ 323.955,00
CA-2017-152975;14/09/2017;9/16/2017;First Class;RB-19705;OFF-ST-10001370;R$ 70,98;1;0%;R$ 3.549,00
CA-2017-152975;14/09/2017;9/16/2017;First Class;RB-19705;OFF-AR-10001988;R$ 29,95;5;0%;R$ 86.855,00
CA-2017-152975;14/09/2017;9/16/2017;First Class;RB-19705;FUR-CH-10003298;R$ 589,41;5;10%;-R$ 6.549,00
CA-2016-107475;07/06/2016;06/11/2016;Standard Class;RS-19870;OFF-FA-10002988;R$ 9.648,00;6;20%;R$ 34.974,00
CA-2017-116127;25/06/2017;6/27/2017;Second Class;SB-20185;FUR-BO-10002213;R$ 400.784,00;1;20%;-R$ 50.098,00
CA-2017-132584;26/08/2017;8/27/2017;First Class;HJ-14875;OFF-ST-10000344;R$ 53,72;4;0%;R$ 139.672,00
CA-2016-160598;26/08/2016;8/28/2016;First Class;SV-20815;OFF-PA-10002319;R$ 31.008,00;1;20%;R$ 112.404,00
CA-2016-108630;18/11/2016;11/18/2016;Same Day;BE-11410;OFF-BI-10002437;R$ 61,12;5;20%;R$ 22.156,00
US-2017-129203;17/04/2017;4/22/2017;Standard Class;BM-11575;OFF-ST-10001418;R$ 195.136,00;4;20%;-R$ 439.056,00
CA-2017-110940;23/07/2017;7/28/2017;Standard Class;AZ-10750;OFF-AR-10000380;R$ 121.536,00;4;20%;R$ 15.192,00
CA-2014-119172;11/05/2014;5/15/2014;Standard Class;HD-14785;OFF-PA-10003036;R$ 17.472,00;3;20%;R$ 56.784,00
CA-2014-119172;11/05/2014;5/15/2014;Standard Class;HD-14785;OFF-BI-10002026;R$ 104,58;9;80%;-R$ 172.557,00
